waktu,suhu_2,suhu_permukaan,kelembaban_tanah
2020-05-02 21:45:21,29.0,71.0,83.0
2020-05-02 21:45:24,29.0,71.0,83.0
2020-05-02 21:45:27,29.0,70.0,83.0
2020-05-02 21:45:30,29.0,70.0,83.0
2020-05-02 21:45:33,29.0,70.0,83.0
2020-05-02 21:45:36,29.0,70.0,83.0
2020-05-02 21:45:39,29.0,70.0,83.0
2020-05-02 21:45:42,29.0,70.0,83.0
2020-05-02 21:45:45,29.0,70.0,83.0
2020-05-02 21:45:48,29.0,71.0,83.0
2020-05-02 21:45:51,29.0,71.0,83.0
2020-05-02 21:45:54,29.0,70.0,83.0
2020-05-02 21:45:57,29.0,70.0,83.0
2020-05-02 21:46:00,29.0,70.0,83.0
2020-05-02 21:46:03,29.0,70.0,83.0
2020-05-02 21:46:06,29.0,71.0,83.0
2020-05-02 21:46:09,29.0,71.0,83.0
2020-05-02 21:46:12,29.0,70.0,83.0
2020-05-02 21:46:15,29.0,70.0,83.0
2020-05-02 21:46:18,29.0,69.0,82.0
2020-05-02 21:46:21,29.0,69.0,82.0
2020-05-02 21:46:24,29.0,69.0,82.0
2020-05-02 21:46:27,29.0,70.0,83.0
2020-05-02 21:46:30,29.0,70.0,83.0
2020-05-02 21:46:33,30.0,71.0,83.0
2020-05-02 21:46:36,30.0,71.0,83.0
2020-05-02 21:46:39,29.0,70.0,83.0
2020-05-02 21:46:42,29.0,70.0,83.0
2020-05-02 21:46:45,29.0,71.0,83.0
2020-05-02 21:46:48,29.0,71.0,83.0
2020-05-02 21:46:51,30.0,70.0,83.0
2020-05-02 21:46:54,30.0,70.0,83.0
2020-05-02 21:46:57,29.0,70.0,83.0
2020-05-02 21:47:00,29.0,70.0,83.0
2020-05-02 21:47:03,29.0,70.0,83.0
2020-05-02 21:47:06,29.0,70.0,83.0
2020-05-02 21:47:09,29.0,70.0,83.0
2020-05-02 21:47:12,30.0,70.0,83.0
2020-05-02 21:47:15,30.0,70.0,83.0
2020-05-02 21:47:18,29.0,71.0,83.0
2020-05-02 21:47:21,29.0,71.0,83.0
2020-05-02 21:47:24,29.0,70.0,83.0
2020-05-02 21:47:27,29.0,70.0,83.0
2020-05-02 21:47:30,30.0,71.0,83.0
2020-05-02 21:47:33,30.0,71.0,83.0
2020-05-02 21:47:36,29.0,70.0,83.0
2020-05-02 21:47:39,29.0,70.0,83.0
2020-05-02 21:47:42,29.0,70.0,83.0
2020-05-02 21:47:45,29.0,70.0,83.0
2020-05-02 21:47:48,29.0,70.0,83.0
2020-05-02 21:47:51,30.0,71.0,83.0
2020-05-02 21:47:54,30.0,71.0,83.0
2020-05-02 21:47:57,29.0,71.0,83.0
2020-05-02 21:48:00,29.0,71.0,83.0
2020-05-02 21:48:03,29.0,70.0,83.0
2020-05-02 21:48:06,29.0,70.0,83.0
2020-05-02 21:48:09,29.0,70.0,83.0
2020-05-02 21:48:12,29.0,70.0,83.0
2020-05-02 21:48:15,29.0,70.0,83.0
2020-05-02 21:48:18,29.0,70.0,83.0
2020-05-02 21:48:21,29.0,69.0,83.0
2020-05-02 21:48:24,29.0,69.0,83.0
2020-05-02 21:48:27,29.0,69.0,83.0
2020-05-02 21:48:30,29.0,70.0,83.0
2020-05-02 21:48:33,29.0,70.0,83.0
2020-05-02 21:48:36,29.0,70.0,83.0
2020-05-02 21:48:39,29.0,70.0,83.0
2020-05-02 21:48:42,29.0,70.0,83.0
2020-05-02 21:48:45,29.0,70.0,83.0
2020-05-02 21:48:48,29.0,71.0,83.0
2020-05-02 21:48:51,29.0,71.0,83.0
2020-05-02 21:48:54,29.0,71.0,83.0
2020-05-02 21:48:57,29.0,71.0,83.0
2020-05-02 21:49:00,30.0,70.0,83.0
2020-05-02 21:49:03,30.0,70.0,83.0
2020-05-02 21:49:06,29.0,71.0,83.0
2020-05-02 21:49:09,29.0,71.0,83.0
2020-05-02 21:49:12,29.0,71.0,83.0
2020-05-02 21:49:15,29.0,69.0,83.0
2020-05-02 21:49:18,29.0,69.0,83.0
2020-05-02 21:49:21,29.0,70.0,83.0
2020-05-02 21:49:24,29.0,70.0,83.0
2020-05-02 21:49:27,29.0,71.0,83.0
2020-05-02 21:49:30,29.0,71.0,83.0
2020-05-02 21:49:33,29.0,70.0,83.0
2020-05-02 21:49:36,29.0,70.0,83.0
2020-05-02 21:49:39,29.0,70.0,83.0
2020-05-02 21:49:42,29.0,70.0,83.0
2020-05-02 21:49:45,29.0,70.0,83.0
2020-05-02 21:49:48,29.0,71.0,83.0
2020-05-02 21:49:51,29.0,71.0,83.0
2020-05-02 21:49:54,29.0,70.0,83.0
2020-05-02 21:49:57,29.0,70.0,83.0
2020-05-02 21:50:00,29.0,70.0,83.0
2020-05-02 21:50:03,29.0,70.0,83.0
2020-05-02 21:50:06,29.0,71.0,83.0
2020-05-02 21:50:09,29.0,71.0,83.0
2020-05-02 21:50:12,29.0,71.0,83.0
2020-05-02 21:50:15,29.0,71.0,83.0
2020-05-02 21:50:18,29.0,69.0,83.0
2020-05-02 21:50:21,29.0,69.0,83.0
2020-05-02 21:50:24,29.0,70.0,83.0
2020-05-02 21:50:27,29.0,70.0,83.0
2020-05-02 21:50:30,29.0,70.0,83.0
2020-05-02 21:50:33,30.0,69.0,83.0
2020-05-02 21:50:36,30.0,69.0,83.0
2020-05-02 21:50:39,29.0,71.0,83.0
2020-05-02 21:50:42,29.0,71.0,83.0
2020-05-02 21:50:45,29.0,70.0,83.0
2020-05-02 21:50:48,29.0,70.0,83.0
2020-05-02 21:50:51,29.0,71.0,83.0
2020-05-02 21:50:54,29.0,71.0,83.0
2020-05-02 21:50:57,29.0,70.0,83.0
2020-05-02 21:51:00,29.0,70.0,83.0
2020-05-02 21:51:03,29.0,70.0,83.0
2020-05-02 21:51:06,29.0,70.0,83.0
2020-05-02 21:51:09,29.0,70.0,83.0
2020-05-02 21:51:12,30.0,71.0,83.0
2020-05-02 21:51:15,30.0,71.0,83.0
2020-05-02 21:51:18,29.0,69.0,83.0
2020-05-02 21:51:21,29.0,69.0,83.0
2020-05-02 21:51:24,29.0,70.0,83.0
2020-05-02 21:51:27,29.0,70.0,83.0
2020-05-02 21:51:30,29.0,70.0,83.0
2020-05-02 21:51:33,29.0,70.0,83.0
2020-05-02 21:51:36,29.0,70.0,83.0
2020-05-02 21:51:39,29.0,70.0,83.0
2020-05-02 21:51:42,29.0,70.0,83.0
2020-05-02 21:51:45,29.0,70.0,83.0
2020-05-02 21:51:48,29.0,72.0,83.0
2020-05-02 21:51:51,29.0,72.0,83.0
2020-05-02 21:51:54,29.0,72.0,83.0
2020-05-02 21:51:57,29.0,70.0,83.0
2020-05-02 21:52:00,29.0,70.0,83.0
2020-05-02 21:52:03,29.0,70.0,83.0
2020-05-02 21:52:06,29.0,70.0,83.0
2020-05-02 21:52:09,29.0,70.0,82.0
2020-05-02 21:52:12,29.0,70.0,82.0
2020-05-02 21:52:15,29.0,70.0,83.0
2020-05-02 21:52:18,29.0,70.0,83.0
2020-05-02 21:52:21,29.0,70.0,83.0
2020-05-02 21:52:24,29.0,70.0,83.0
2020-05-02 21:52:27,29.0,70.0,83.0
2020-05-02 21:52:30,29.0,71.0,83.0
2020-05-02 21:52:33,29.0,71.0,83.0
2020-05-02 21:52:36,29.0,70.0,83.0
2020-05-02 21:52:39,29.0,70.0,83.0
2020-05-02 21:52:42,29.0,70.0,83.0
2020-05-02 21:52:45,29.0,70.0,83.0
2020-05-02 21:52:48,29.0,71.0,83.0
2020-05-02 21:52:51,29.0,71.0,83.0
2020-05-02 21:52:54,30.0,70.0,82.0
2020-05-02 21:52:57,30.0,70.0,82.0
2020-05-02 21:53:00,30.0,70.0,82.0
2020-05-02 21:53:03,29.0,72.0,83.0
2020-05-02 21:53:06,29.0,71.0,83.0
2020-05-02 21:53:09,29.0,71.0,83.0
2020-05-02 21:53:12,29.0,71.0,83.0
2020-05-02 21:53:15,29.0,71.0,83.0
2020-05-02 21:53:18,29.0,71.0,83.0
2020-05-02 21:53:21,29.0,71.0,83.0
2020-05-02 21:53:24,29.0,71.0,83.0
2020-05-02 21:53:27,29.0,71.0,83.0
2020-05-02 21:53:30,29.0,71.0,83.0
2020-05-02 21:53:33,29.0,71.0,83.0
2020-05-02 21:53:36,29.0,71.0,83.0
2020-05-02 21:53:39,29.0,71.0,83.0
2020-05-02 21:53:42,29.0,71.0,83.0
2020-05-02 21:53:45,29.0,70.0,83.0
2020-05-02 21:53:48,29.0,70.0,83.0
2020-05-02 21:53:51,29.0,70.0,83.0
2020-05-02 21:53:54,29.0,70.0,83.0
2020-05-02 21:53:57,29.0,70.0,83.0
2020-05-02 21:54:00,29.0,71.0,83.0
2020-05-02 21:54:03,29.0,71.0,83.0
2020-05-02 21:54:06,29.0,71.0,83.0
2020-05-02 21:54:09,29.0,71.0,83.0
2020-05-02 21:54:12,29.0,71.0,83.0
2020-05-02 21:54:15,29.0,71.0,83.0
2020-05-02 21:54:18,29.0,70.0,83.0
2020-05-02 21:54:21,29.0,70.0,83.0
2020-05-02 21:54:24,29.0,70.0,83.0
2020-05-02 21:54:27,29.0,70.0,83.0
2020-05-02 21:54:30,29.0,71.0,82.0
2020-05-02 21:54:33,29.0,71.0,82.0
2020-05-02 21:54:36,29.0,71.0,82.0
2020-05-02 21:54:39,29.0,71.0,82.0
2020-05-02 21:54:42,29.0,71.0,83.0
2020-05-02 21:54:45,29.0,71.0,83.0
2020-05-02 21:54:48,29.0,71.0,83.0
2020-05-02 21:54:51,29.0,69.0,83.0
2020-05-02 21:54:54,29.0,69.0,83.0
2020-05-02 21:54:57,29.0,71.0,83.0
2020-05-02 21:55:00,29.0,71.0,83.0
2020-05-02 21:55:03,29.0,70.0,83.0
2020-05-02 21:55:06,29.0,70.0,83.0
2020-05-02 21:55:09,29.0,70.0,83.0
2020-05-02 21:55:12,29.0,70.0,83.0
2020-05-02 21:55:15,29.0,71.0,83.0
2020-05-02 21:55:18,29.0,71.0,83.0
2020-05-02 21:55:21,29.0,70.0,83.0
2020-05-02 21:55:24,29.0,70.0,83.0
2020-05-02 21:55:27,29.0,70.0,83.0
2020-05-02 21:55:30,29.0,69.0,83.0
2020-05-02 21:55:33,29.0,69.0,83.0
2020-05-02 21:55:36,29.0,71.0,83.0
2020-05-02 21:55:39,29.0,71.0,83.0
2020-05-02 21:55:42,29.0,69.0,83.0
2020-05-02 21:55:45,29.0,69.0,83.0
2020-05-02 21:55:48,29.0,71.0,83.0
2020-05-02 21:55:51,29.0,71.0,83.0
2020-05-02 21:55:54,29.0,70.0,83.0
2020-05-02 21:55:57,29.0,70.0,83.0
2020-05-02 21:56:00,29.0,70.0,83.0
2020-05-02 21:56:03,29.0,70.0,83.0
2020-05-02 21:56:06,29.0,71.0,83.0
2020-05-02 21:56:09,29.0,71.0,83.0
2020-05-02 21:56:12,29.0,71.0,83.0
2020-05-02 21:56:15,29.0,70.0,83.0
2020-05-02 21:56:18,29.0,70.0,83.0
2020-05-02 21:56:21,29.0,70.0,83.0
2020-05-02 21:56:24,29.0,70.0,83.0
2020-05-02 21:56:27,29.0,71.0,83.0
2020-05-02 21:56:30,29.0,71.0,83.0
2020-05-02 21:56:33,29.0,70.0,83.0
2020-05-02 21:56:36,29.0,70.0,83.0
2020-05-02 21:56:39,29.0,70.0,83.0
2020-05-02 21:56:42,29.0,70.0,83.0
2020-05-02 21:56:45,29.0,70.0,83.0
2020-05-02 21:56:48,29.0,70.0,83.0
2020-05-02 21:56:51,29.0,70.0,83.0
2020-05-02 21:56:54,29.0,71.0,83.0
2020-05-02 21:56:57,29.0,71.0,83.0
2020-05-02 21:57:00,29.0,72.0,83.0
2020-05-02 21:57:03,29.0,72.0,83.0
2020-05-02 21:57:06,29.0,70.0,83.0
2020-05-02 21:57:09,29.0,70.0,83.0
2020-05-02 21:57:12,30.0,71.0,83.0
2020-05-02 21:57:15,30.0,71.0,83.0
2020-05-02 21:57:18,29.0,70.0,83.0
2020-05-02 21:57:21,29.0,70.0,83.0
2020-05-02 21:57:24,29.0,70.0,83.0
2020-05-02 21:57:27,29.0,71.0,83.0
2020-05-02 21:57:30,29.0,71.0,83.0
2020-05-02 21:57:33,29.0,71.0,83.0
2020-05-02 21:57:36,29.0,71.0,83.0
2020-05-02 21:57:39,29.0,70.0,83.0
2020-05-02 21:57:42,29.0,70.0,83.0
2020-05-02 21:57:45,29.0,70.0,83.0
2020-05-02 21:57:48,29.0,70.0,83.0
2020-05-02 21:57:51,29.0,71.0,83.0
2020-05-02 21:57:54,29.0,71.0,83.0
2020-05-02 21:57:57,29.0,70.0,83.0
2020-05-02 21:58:00,29.0,70.0,83.0
2020-05-02 21:58:03,29.0,71.0,83.0
2020-05-02 21:58:06,29.0,71.0,83.0
2020-05-02 21:58:09,29.0,71.0,83.0
2020-05-02 21:58:12,29.0,70.0,83.0
2020-05-02 21:58:15,29.0,70.0,83.0
2020-05-02 21:58:18,29.0,71.0,83.0
2020-05-02 21:58:21,29.0,71.0,83.0
2020-05-02 21:58:24,29.0,71.0,83.0
2020-05-02 21:58:27,29.0,71.0,83.0
2020-05-02 21:58:30,29.0,70.0,83.0
2020-05-02 21:58:33,29.0,70.0,83.0
2020-05-02 21:58:36,29.0,70.0,83.0
2020-05-02 21:58:39,29.0,70.0,83.0
2020-05-02 21:58:42,29.0,70.0,83.0
2020-05-02 21:58:45,29.0,70.0,83.0
2020-05-02 21:58:48,29.0,70.0,83.0
2020-05-02 21:58:51,29.0,70.0,82.0
2020-05-02 21:58:54,29.0,70.0,82.0
2020-05-02 21:58:57,29.0,70.0,83.0
2020-05-02 21:59:00,29.0,70.0,83.0
2020-05-02 21:59:03,29.0,70.0,83.0
2020-05-02 21:59:06,29.0,70.0,83.0
2020-05-02 21:59:09,29.0,70.0,83.0
2020-05-02 21:59:12,29.0,70.0,83.0
2020-05-02 21:59:15,29.0,71.0,83.0
2020-05-02 21:59:18,29.0,71.0,83.0
2020-05-02 21:59:21,29.0,71.0,83.0
2020-05-02 21:59:24,29.0,71.0,83.0
2020-05-02 21:59:27,29.0,71.0,83.0
2020-05-02 21:59:30,29.0,71.0,83.0
2020-05-02 21:59:33,29.0,71.0,83.0
2020-05-02 21:59:36,30.0,70.0,83.0
2020-05-02 21:59:39,30.0,70.0,83.0
2020-05-02 21:59:42,29.0,70.0,83.0
2020-05-02 21:59:45,29.0,70.0,83.0
2020-05-02 21:59:48,29.0,70.0,83.0
2020-05-02 21:59:51,29.0,70.0,83.0
2020-05-02 21:59:54,29.0,70.0,83.0
2020-05-02 21:59:57,29.0,70.0,83.0
2020-05-02 22:00:00,29.0,72.0,83.0
2020-05-02 22:00:03,29.0,72.0,83.0
2020-05-02 22:00:06,29.0,71.0,83.0
2020-05-02 22:00:09,29.0,71.0,83.0
2020-05-02 22:00:12,29.0,71.0,83.0
2020-05-02 22:00:15,29.0,71.0,83.0
2020-05-02 22:00:18,29.0,71.0,83.0
2020-05-02 22:00:21,29.0,70.0,83.0
2020-05-02 22:00:24,29.0,70.0,83.0
2020-05-02 22:00:27,29.0,71.0,83.0
2020-05-02 22:00:30,29.0,71.0,83.0
2020-05-02 22:00:33,29.0,70.0,83.0
2020-05-02 22:00:36,29.0,70.0,83.0
2020-05-02 22:00:39,29.0,70.0,82.0
2020-05-02 22:00:42,29.0,70.0,82.0
2020-05-02 22:00:45,29.0,71.0,83.0
2020-05-02 22:00:48,29.0,71.0,83.0
2020-05-02 22:00:51,29.0,70.0,83.0
2020-05-02 22:00:54,29.0,70.0,83.0
2020-05-02 22:00:57,29.0,70.0,83.0
2020-05-02 22:01:00,29.0,71.0,83.0
2020-05-02 22:01:03,29.0,71.0,83.0
2020-05-02 22:01:06,29.0,70.0,83.0
2020-05-02 22:01:09,29.0,70.0,83.0
2020-05-02 22:01:12,29.0,70.0,83.0
2020-05-02 22:01:15,29.0,70.0,83.0
2020-05-02 22:01:18,29.0,70.0,83.0
2020-05-02 22:01:21,29.0,70.0,83.0
2020-05-02 22:01:24,29.0,70.0,83.0
2020-05-02 22:01:27,29.0,70.0,83.0
2020-05-02 22:01:30,29.0,70.0,83.0
2020-05-02 22:01:33,29.0,70.0,83.0
2020-05-02 22:01:36,29.0,70.0,83.0
2020-05-02 22:01:39,29.0,70.0,83.0
2020-05-02 22:01:42,29.0,70.0,83.0
2020-05-02 22:01:45,29.0,70.0,83.0
2020-05-02 22:01:48,29.0,70.0,83.0
2020-05-02 22:01:51,29.0,70.0,83.0
2020-05-02 22:01:54,29.0,70.0,83.0
2020-05-02 22:01:57,29.0,71.0,83.0
2020-05-02 22:02:00,29.0,71.0,83.0
2020-05-02 22:02:03,29.0,71.0,82.0
2020-05-02 22:02:06,29.0,71.0,82.0
2020-05-02 22:02:09,29.0,70.0,83.0
2020-05-02 22:02:12,29.0,70.0,83.0
2020-05-02 22:02:15,29.0,70.0,83.0
2020-05-02 22:02:18,29.0,70.0,83.0
2020-05-02 22:02:21,29.0,70.0,83.0
2020-05-02 22:02:24,29.0,70.0,83.0
2020-05-02 22:02:27,29.0,70.0,83.0
2020-05-02 22:02:30,29.0,72.0,83.0
2020-05-02 22:02:33,29.0,72.0,83.0
2020-05-02 22:02:36,29.0,70.0,83.0
2020-05-02 22:02:39,29.0,70.0,83.0
2020-05-02 22:02:42,29.0,70.0,83.0
2020-05-02 22:02:45,29.0,70.0,83.0
2020-05-02 22:02:48,29.0,70.0,83.0
2020-05-02 22:02:51,29.0,70.0,83.0
2020-05-02 22:02:54,29.0,70.0,83.0
2020-05-02 22:02:57,29.0,70.0,83.0
2020-05-02 22:03:00,29.0,71.0,83.0
2020-05-02 22:03:03,29.0,71.0,83.0
2020-05-02 22:03:06,29.0,70.0,82.0
2020-05-02 22:03:09,29.0,70.0,82.0
2020-05-02 22:03:12,29.0,70.0,82.0
2020-05-02 22:03:15,29.0,71.0,83.0
2020-05-02 22:03:18,29.0,71.0,83.0
2020-05-02 22:03:21,29.0,70.0,83.0
2020-05-02 22:03:24,29.0,70.0,83.0
2020-05-02 22:03:27,29.0,70.0,83.0
2020-05-02 22:03:30,29.0,70.0,83.0
2020-05-02 22:03:33,29.0,70.0,83.0
2020-05-02 22:03:36,29.0,70.0,83.0
2020-05-02 22:03:39,29.0,70.0,83.0
2020-05-02 22:03:42,29.0,70.0,83.0
2020-05-02 22:03:45,29.0,70.0,83.0
2020-05-02 22:03:48,29.0,70.0,83.0
2020-05-02 22:03:51,29.0,70.0,83.0
2020-05-02 22:03:54,29.0,70.0,83.0
2020-05-02 22:03:57,29.0,70.0,83.0
2020-05-02 22:04:00,29.0,70.0,83.0
2020-05-02 22:04:03,29.0,70.0,83.0
2020-05-02 22:04:06,29.0,72.0,83.0
2020-05-02 22:04:09,29.0,72.0,83.0
2020-05-02 22:04:12,29.0,70.0,83.0
2020-05-02 22:04:15,29.0,70.0,83.0
2020-05-02 22:04:18,29.0,71.0,83.0
2020-05-02 22:04:21,29.0,71.0,83.0
2020-05-02 22:04:24,29.0,70.0,83.0
2020-05-02 22:04:27,29.0,70.0,83.0
2020-05-02 22:04:30,29.0,72.0,83.0
2020-05-02 22:04:33,29.0,72.0,83.0
2020-05-02 22:04:36,29.0,72.0,83.0
2020-05-02 22:04:39,29.0,71.0,83.0
2020-05-02 22:04:42,29.0,71.0,83.0
2020-05-02 22:04:45,29.0,70.0,83.0
2020-05-02 22:04:48,29.0,70.0,83.0
2020-05-02 22:04:51,29.0,70.0,82.0
2020-05-02 22:04:54,29.0,70.0,82.0
2020-05-02 22:04:57,29.0,71.0,82.0
2020-05-02 22:05:00,29.0,71.0,82.0
2020-05-02 22:05:03,29.0,70.0,83.0
2020-05-02 22:05:06,29.0,70.0,83.0
2020-05-02 22:05:09,29.0,70.0,83.0
2020-05-02 22:05:12,29.0,71.0,83.0
2020-05-02 22:05:15,29.0,71.0,83.0
2020-05-02 22:05:18,29.0,71.0,83.0
2020-05-02 22:05:21,29.0,71.0,83.0
2020-05-02 22:05:24,29.0,70.0,83.0
2020-05-02 22:05:27,29.0,70.0,83.0
2020-05-02 22:05:30,29.0,71.0,83.0
2020-05-02 22:05:33,29.0,71.0,83.0
2020-05-02 22:05:36,29.0,70.0,83.0
2020-05-02 22:05:39,29.0,70.0,83.0
2020-05-02 22:05:42,29.0,69.0,83.0
2020-05-02 22:05:45,29.0,69.0,83.0
2020-05-02 22:05:48,29.0,70.0,83.0
2020-05-02 22:05:51,29.0,70.0,83.0
2020-05-02 22:05:54,29.0,70.0,83.0
2020-05-02 22:05:57,29.0,71.0,83.0
2020-05-02 22:06:00,29.0,71.0,83.0
2020-05-02 22:06:03,29.0,70.0,83.0
2020-05-02 22:06:06,29.0,70.0,83.0
2020-05-02 22:06:09,29.0,71.0,82.0
2020-05-02 22:06:12,29.0,71.0,82.0
2020-05-02 22:06:15,29.0,70.0,83.0
2020-05-02 22:06:18,29.0,70.0,83.0
2020-05-02 22:06:21,29.0,71.0,83.0
2020-05-02 22:06:24,29.0,71.0,83.0
2020-05-02 22:06:27,29.0,71.0,83.0
2020-05-02 22:06:30,29.0,71.0,83.0
2020-05-02 22:06:33,29.0,71.0,83.0
2020-05-02 22:06:36,29.0,72.0,83.0
2020-05-02 22:06:39,29.0,72.0,83.0
2020-05-02 22:06:42,29.0,72.0,83.0
2020-05-02 22:06:45,29.0,72.0,83.0
2020-05-02 22:06:48,29.0,72.0,83.0
2020-05-02 22:06:51,29.0,72.0,83.0
2020-05-02 22:06:54,29.0,72.0,83.0
2020-05-02 22:06:57,29.0,72.0,83.0
2020-05-02 22:07:00,29.0,71.0,83.0
2020-05-02 22:07:03,29.0,71.0,83.0
2020-05-02 22:07:06,29.0,71.0,83.0
2020-05-02 22:07:09,29.0,71.0,83.0
2020-05-02 22:07:12,29.0,70.0,83.0
2020-05-02 22:07:15,29.0,70.0,83.0
2020-05-02 22:07:18,29.0,70.0,83.0
2020-05-02 22:07:21,29.0,71.0,83.0
2020-05-02 22:07:24,29.0,71.0,83.0
2020-05-02 22:07:27,29.0,71.0,82.0
2020-05-02 22:07:30,29.0,71.0,82.0
2020-05-02 22:07:33,29.0,70.0,82.0
2020-05-02 22:07:36,29.0,70.0,82.0
2020-05-02 22:07:39,29.0,70.0,83.0
2020-05-02 22:07:42,29.0,70.0,83.0
2020-05-02 22:07:45,29.0,70.0,83.0
2020-05-02 22:07:48,29.0,70.0,83.0
2020-05-02 22:07:51,29.0,70.0,83.0
2020-05-02 22:07:54,29.0,70.0,83.0
2020-05-02 22:07:57,29.0,70.0,83.0
2020-05-02 22:08:00,29.0,70.0,83.0
2020-05-02 22:08:03,29.0,70.0,83.0
2020-05-02 22:08:06,29.0,70.0,83.0
2020-05-02 22:08:09,29.0,71.0,83.0
2020-05-02 22:08:12,29.0,70.0,83.0
2020-05-02 22:08:15,29.0,70.0,83.0
2020-05-02 22:08:18,29.0,71.0,83.0
2020-05-02 22:08:21,29.0,71.0,83.0
2020-05-02 22:08:24,29.0,70.0,82.0
2020-05-02 22:08:27,29.0,70.0,82.0
2020-05-02 22:08:30,29.0,71.0,83.0
2020-05-02 22:08:33,29.0,71.0,83.0
2020-05-02 22:08:36,29.0,71.0,83.0
2020-05-02 22:08:39,29.0,70.0,83.0
2020-05-02 22:08:42,29.0,70.0,83.0
2020-05-02 22:08:45,29.0,70.0,83.0
2020-05-02 22:08:48,29.0,70.0,83.0
2020-05-02 22:08:51,29.0,72.0,83.0
2020-05-02 22:08:54,29.0,72.0,83.0
2020-05-02 22:08:57,29.0,70.0,83.0
2020-05-02 22:09:00,29.0,70.0,83.0
2020-05-02 22:09:03,29.0,70.0,82.0
2020-05-02 22:09:06,29.0,70.0,82.0
2020-05-02 22:09:09,29.0,71.0,83.0
2020-05-02 22:09:12,29.0,71.0,83.0
2020-05-02 22:09:15,29.0,71.0,83.0
2020-05-02 22:09:18,29.0,70.0,83.0
2020-05-02 22:09:21,29.0,70.0,83.0
2020-05-02 22:09:24,29.0,71.0,83.0
2020-05-02 22:09:27,29.0,71.0,83.0
2020-05-02 22:09:30,29.0,70.0,82.0
2020-05-02 22:09:33,29.0,70.0,82.0
2020-05-02 22:09:36,29.0,71.0,83.0
2020-05-02 22:09:39,29.0,71.0,83.0
2020-05-02 22:09:42,29.0,70.0,83.0
2020-05-02 22:09:45,29.0,70.0,83.0
2020-05-02 22:09:48,29.0,70.0,83.0
2020-05-02 22:09:51,29.0,70.0,83.0
2020-05-02 22:09:54,29.0,70.0,83.0
2020-05-02 22:09:57,29.0,70.0,83.0
2020-05-02 22:10:00,29.0,70.0,83.0
2020-05-02 22:10:03,29.0,70.0,83.0
2020-05-02 22:10:06,29.0,70.0,83.0
2020-05-02 22:10:09,29.0,71.0,82.0
2020-05-02 22:10:12,29.0,71.0,82.0
2020-05-02 22:10:15,29.0,69.0,83.0
2020-05-02 22:10:18,29.0,69.0,83.0
2020-05-02 22:10:21,29.0,71.0,83.0
2020-05-02 22:10:24,29.0,71.0,83.0
2020-05-02 22:10:27,29.0,71.0,82.0
2020-05-02 22:10:30,29.0,71.0,82.0
2020-05-02 22:10:33,29.0,70.0,83.0
2020-05-02 22:10:36,29.0,70.0,83.0
2020-05-02 22:10:39,29.0,70.0,83.0
2020-05-02 22:10:42,29.0,71.0,83.0
2020-05-02 22:10:45,29.0,71.0,83.0
2020-05-02 22:10:48,29.0,71.0,83.0
2020-05-02 22:10:51,29.0,71.0,83.0
2020-05-02 22:10:54,29.0,70.0,83.0
2020-05-02 22:10:57,29.0,70.0,83.0
2020-05-02 22:11:00,29.0,70.0,83.0
2020-05-02 22:11:03,29.0,70.0,83.0
2020-05-02 22:11:06,29.0,71.0,83.0
2020-05-02 22:11:09,29.0,71.0,83.0
2020-05-02 22:11:12,29.0,70.0,83.0
2020-05-02 22:11:15,29.0,70.0,83.0
2020-05-02 22:11:18,29.0,70.0,83.0
2020-05-02 22:11:21,29.0,70.0,83.0
2020-05-02 22:11:24,29.0,70.0,83.0
2020-05-02 22:11:27,29.0,70.0,83.0
2020-05-02 22:11:30,29.0,70.0,83.0
2020-05-02 22:11:33,29.0,71.0,83.0
2020-05-02 22:11:36,29.0,71.0,83.0
2020-05-02 22:11:39,29.0,70.0,83.0
2020-05-02 22:11:42,29.0,70.0,83.0
2020-05-02 22:11:45,29.0,71.0,82.0
2020-05-02 22:11:48,29.0,71.0,82.0
2020-05-02 22:11:51,29.0,70.0,82.0
2020-05-02 22:11:54,29.0,70.0,82.0
2020-05-02 22:11:57,29.0,70.0,82.0
2020-05-02 22:12:00,29.0,71.0,83.0
2020-05-02 22:12:03,29.0,71.0,83.0
2020-05-02 22:12:06,29.0,71.0,82.0
2020-05-02 22:12:09,29.0,71.0,82.0
2020-05-02 22:12:12,29.0,71.0,82.0
2020-05-02 22:12:15,29.0,71.0,82.0
2020-05-02 22:12:18,29.0,71.0,83.0
2020-05-02 22:12:21,29.0,71.0,83.0
2020-05-02 22:12:24,29.0,70.0,83.0
2020-05-02 22:12:27,29.0,70.0,83.0
2020-05-02 22:12:30,29.0,70.0,82.0
2020-05-02 22:12:33,29.0,70.0,82.0
2020-05-02 22:12:36,29.0,70.0,82.0
2020-05-02 22:12:39,29.0,72.0,82.0
2020-05-02 22:12:42,29.0,72.0,82.0
2020-05-02 22:12:45,29.0,71.0,83.0
2020-05-02 22:12:48,29.0,71.0,83.0
2020-05-02 22:12:51,29.0,71.0,83.0
2020-05-02 22:12:54,29.0,71.0,83.0
2020-05-02 22:12:57,29.0,70.0,83.0
2020-05-02 22:13:00,29.0,70.0,83.0
2020-05-02 22:13:03,29.0,71.0,83.0
2020-05-02 22:13:06,29.0,71.0,83.0
2020-05-02 22:13:09,29.0,70.0,83.0
2020-05-02 22:13:12,29.0,70.0,83.0
